,YieldScopePriority_X,YieldScopePriority_Y,IsYieldForEnabled,IsYieldedEnabled,TokenAllocation,QuotaTokens,TotalWaitingTimeInMins,IsQuotaFullyLoad,isExceedSLA,Priority
2028,,,1,1,234,2339,0.97639097,0,False,9999
2029,,,1,1,349,2705,24.4804567,1,False,9999
2030,,,1,1,350,2339,1.423302415,1,False,9999
2031,1.0,0.0,1,1,1500,10164,15.23868115,0,False,9999
2032,,,1,1,234,2339,0.627610898,1,False,9999
2033,1.0,0.0,1,1,51,10164,18.27810155,1,False,9999
2034,,,1,1,350,2339,685.5581836,0,False,9999
2035,,,0,1,2000,27700,0.19581935,0,False,9999
2036,1.0,0.0,1,1,190,10164,1.582178998,0,False,9999
2037,1.0,0.0,1,1,500,0,0.0,0,True,9999
2038,,,1,1,1000,27700,107.0382385,0,False,9999
2039,,,1,1,234,2339,31.44204102,0,False,9999
2040,,,1,1,1000,10164,23.471926,1,False,9999
2041,1.0,0.0,1,1,29,10164,0.066447172,0,False,9999
2042,,,1,1,1200,7506,5.402507258,1,False,9999
2043,,,1,1,234,2339,2.012363417,0,False,9999
2044,1.0,0.0,1,1,180,10164,5.949300957,1,False,9999
2045,2.0,0.0,1,1,600,29125,5.577380347,1,True,9999
2046,1.0,0.0,1,1,180,10164,19.08352639,0,False,9999
2047,,,1,1,500,2339,10.74418693,1,False,9999
2048,,,1,1,234,2339,2531.304419,1,False,9999
2049,,,1,1,234,2339,30.28769803,0,False,9999
2050,1.0,0.0,1,1,190,10164,0.063602822,0,False,9999
2051,,,1,1,233,2705,17.91421858,0,False,9999
2052,,,1,1,700,7506,41.0843329,0,False,9999
2053,2.0,0.0,1,1,50,29125,0.678041743,0,True,9999
2054,,,1,1,500,2705,1077.303118,1,False,9999
2055,1.0,0.0,1,1,80,10164,7.426228638,1,False,9999
2056,,,1,1,500,7506,0.61665353,0,False,9999
2057,1.0,0.0,1,1,180,10164,103.9074194,1,False,9999
2058,,,1,1,1200,7506,3.189880673,0,False,9999
2059,,,1,1,350,2339,0.183228478,0,False,9999
2060,,,1,1,234,10099,0.77390307,0,False,9999
2061,,,1,1,234,2705,345.3526629,0,False,9999
2062,,,1,1,5000,14572,86.66502719,1,True,9999
2063,,,1,1,233,2705,12.58148619,1,False,9999
2064,,,1,1,1500,14572,0.064758025,1,True,9999
2065,,,1,1,500,7506,5.987344843,1,False,9999
2066,,,1,1,234,2339,105.1446365,0,False,9999
2067,,,1,1,259,27700,312.9730889,1,False,9999
2068,,,1,1,500,2705,11.27078634,0,False,9999
2069,,,1,1,1200,7635,178.8781249,0,False,9999
2070,,,1,1,350,7506,176.2225707,1,False,9999
2071,,,1,1,234,2339,0.397370547,1,False,9999
2072,,,1,1,234,2705,1263.952649,1,False,9999
2073,1.0,0.0,1,1,100,10164,0.64034845,1,False,9999
2074,,,1,1,500,0,2185.97379,0,False,9999
2075,1.0,0.0,1,1,250,10164,16.1599488,0,False,9999
2076,,,1,1,500,7635,16.399928,0,False,9999
2077,,,1,1,500,2705,754.5747374,1,False,9999
2078,,,1,1,500,2339,15.72756177,0,False,9999
2079,,,1,1,1200,7635,23.20815432,1,False,9999
2080,,,1,1,234,2339,3024.226642,1,False,9999
2081,1.0,0.0,1,1,1001,415,0.399231677,0,True,9999
2082,2.0,0.0,1,1,50,27700,7.522085885,0,True,9999
2083,,,1,1,500,2339,4015.927157,1,False,9999
2084,,,1,1,500,7506,8.022106488,1,False,9999
2085,,,1,1,350,7635,2.405563127,0,False,9999
2086,,,1,1,234,2339,0.780076497,1,False,9999
2087,,,1,1,234,2705,8.099479792,0,False,9999
2088,,,1,1,5000,14572,117.0644604,0,True,9999
2089,,,1,1,500,7635,15.93190131,1,False,9999
2090,,,1,1,500,2339,7634.891339,1,False,9999
2091,,,1,1,234,2705,164.4334457,0,False,9999
2092,,,1,1,500,7635,0.854540938,1,False,9999
2093,,,1,1,234,2339,14.47342031,0,False,9999
2094,1.0,0.0,1,1,51,10164,21.80002392,1,False,9999
2095,1.0,0.0,1,1,90,10164,38.35809724,1,False,9999
2096,,,1,1,349,2705,15.1909566,1,False,9999
2097,,,1,1,500,2705,74.40504273,0,False,9999
2098,,,1,1,253,7506,1.064387732,1,False,9999
2099,,,1,1,500,2705,804.6117876,0,False,9999
2100,1.0,0.0,1,0,4000,2915,2.344371172,0,True,9999
2101,,,1,1,234,2339,40.72814996,0,False,9999
2102,,,1,1,100,14572,1.01715596,0,True,9999
2103,,,1,1,234,2705,0.687551322,0,False,9999
2104,,,1,1,234,2339,31.07108548,0,False,9999
2105,,,1,1,500,7506,397.1930479,1,False,9999
2106,0.0,1.0,1,1,1100,9239,0.351216258,0,True,9999
2107,2.0,0.0,1,1,50,29125,0.731108943,1,True,9999
2108,,,1,1,350,7635,237.1318801,1,False,9999
2109,,,1,1,500,7506,326.3937294,0,False,9999
2110,1.0,0.0,1,1,300,10687,54.72271201,0,True,9999
2111,,,1,1,234,7635,5107.632053,0,False,9999
2112,,,1,1,1500,13859,9.77293769,1,True,9999
2113,,,1,1,1000,27700,11.72506053,0,False,9999
2114,1.0,0.0,1,0,273,10687,15.48731592,1,True,9999
2115,,,1,1,700,7635,6.802914695,1,False,9999
2116,1.0,0.0,1,1,51,10164,20.51361733,1,False,9999
2117,,,1,1,234,7635,2.34750733,0,False,9999
2118,2.0,0.0,1,1,100,27700,22.16579876,0,True,9999
2119,,,1,1,234,2339,478.7846109,1,False,9999
2120,,,1,1,350,2705,15.40446654,0,False,9999
2121,,,1,1,349,7506,3.563816752,1,False,9999
2122,,,1,1,1200,7506,26.11304512,0,False,9999
2123,,,1,1,350,2339,1807.944968,1,False,9999
2124,,,1,1,234,2705,5186.023586,1,False,9999
2125,1.0,0.0,1,1,100,10164,5.93405983,0,False,9999
2126,,,1,1,1200,7506,11.66903557,0,False,9999
2127,1.0,0.0,1,1,11,10164,9.820940327,0,False,9999
2128,,,1,1,234,2339,25.2524091,1,False,9999
2129,,,1,1,1500,14572,0.060649845,0,True,9999
2130,,,1,1,8000,14572,27.26234262,1,True,9999
2131,,,1,1,234,2339,14.9080407,1,False,9999
2132,,,1,1,234,2705,4.205192467,1,False,9999
2133,,,1,1,500,0,2344.215986,1,False,9999
2134,,,1,1,234,2705,2660.269618,1,False,9999
2135,,,1,1,5000,14572,16.35871269,1,True,9999
2136,1.0,0.0,1,1,190,10164,0.212115562,1,False,9999
2137,,,1,1,1200,7635,10.44393181,1,False,9999
2138,1.0,0.0,1,1,33,10164,13.80406198,0,False,9999
2139,,,1,1,233,2339,945.076438,0,False,9999
2140,,,1,1,233,2339,7.122981883,1,False,9999
2141,,,1,1,234,2339,2132.471403,1,False,9999
2142,,,1,1,233,2339,3.373984198,1,False,9999
2143,1.0,1.0,0,1,500,9239,0.06273493,1,False,9999
2144,,,1,1,233,2705,6.229549302,0,False,9999
2145,,,1,1,234,2705,1.069349568,1,False,9999
2146,1.0,0.0,1,0,2000,10687,3.376734845,0,True,9999
2147,,,1,1,234,2339,9.595166263,1,False,9999
2148,,,1,1,1200,2339,0.074992243,0,False,9999
2149,,,1,1,500,27700,5.55247697,1,False,9999
2150,,,1,1,234,7635,60.90184819,1,False,9999
2151,,,1,1,500,10099,14.4489611,0,False,9999
2152,1.0,0.0,1,1,9,10164,25.10337347,1,False,9999
2153,,,1,1,400,2339,29.19683636,0,False,9999
2154,1.0,0.0,1,1,160,10164,33.776356,1,False,9999
2155,,,1,1,341,2339,31.36631365,1,False,9999
2156,,,1,1,1000,1848,0.400493535,1,False,9999
2157,,,1,1,349,2339,0.940304507,1,False,9999
2158,,,1,1,500,2705,118.595204,1,False,9999
2159,,,1,1,8000,14572,59.6935091,0,True,9999
2160,1.0,0.0,1,1,200,10164,23.56938357,0,False,9999
2161,2.0,0.0,1,1,100,27700,33.29601899,0,True,9999
2162,,,1,1,1000,1848,0.09790996,0,False,9999
2163,,,1,1,500,2705,0.880045945,1,False,9999
2164,,,1,1,500,2339,1.739979513,1,False,9999
2165,,,1,1,234,2339,12.43633522,0,False,9999
2166,,,1,1,500,0,0.590062328,1,False,9999
2167,2.0,0.0,1,1,1000,29125,153.1809543,1,True,9999
2168,,,1,1,233,2339,651.6277317,0,False,9999
2169,,,1,1,699,2705,9.14283074,0,False,9999
2170,1.0,0.0,1,1,49,10687,6.626886928,0,True,9999
2171,,,1,1,234,2705,1821.794308,0,False,9999
2172,,,1,1,234,2339,12247.45132,1,False,9999
2173,,,1,1,234,2705,2629.420378,0,False,9999
2174,,,1,1,499,2339,31.62517134,1,False,9999
2175,,,1,1,234,2339,10.4987622,1,False,9999
2176,,,1,1,350,2339,1276.093521,0,False,9999
2177,,,1,1,1000,10164,35.82301944,1,False,9999
2178,1.0,1.0,0,1,500,9239,37.68008982,1,False,9999
2179,,,1,1,234,2339,7.638317312,1,False,9999
2180,,,1,1,234,2705,273.5937623,0,False,9999
2181,,,1,1,500,7635,4.72675651,1,False,9999
2182,,,1,1,234,2339,19085.49378,1,False,9999
2183,,,1,1,500,2339,1.36631218,0,False,9999
2184,,,1,1,500,2339,489.9240962,1,False,9999
2185,1.0,0.0,1,1,150,10164,2.471130117,0,False,9999
2186,,,1,1,234,7635,819.2486561,1,False,9999
2187,1.0,0.0,1,1,51,10164,12.27962642,1,False,9999
2188,,,1,1,500,14572,126.2186943,1,True,9999
2189,,,1,1,5000,14572,29.11342735,1,True,9999
2190,,,1,1,500,2705,0.396068922,1,False,9999
2191,,,1,1,500,2339,22767.85089,1,False,9999
2192,1.0,0.0,1,1,17,10164,10.18365801,1,False,9999
2193,,,1,1,350,2705,8951.747237,0,False,9999
2194,,,1,1,234,2339,7408.478911,0,False,9999
2195,,,1,1,350,2339,238.2174507,0,False,9999
2196,,,1,1,500,2339,6.12459892,0,False,9999
2197,2.0,0.0,1,1,500,29125,84.73462164,0,True,9999
2198,,,1,1,49,27700,0.998894012,1,False,9999
2199,,,1,1,234,7506,5.586880135,0,False,9999
2200,1.0,0.0,1,1,190,10164,16.50270694,0,False,9999
2201,,,1,1,500,2339,90.65055382,1,False,9999
2202,,,1,1,500,2339,5721.472192,0,False,9999
2203,,,1,1,234,2339,2514.710022,0,False,9999
2204,1.0,0.0,1,0,261,395,43.59969974,0,True,9999
2205,,,1,1,234,2705,46.85732903,1,False,9999
2206,,,1,1,500,7635,13.8728,1,False,9999
2207,,,1,1,234,2339,19863.73208,1,False,9999
2208,,,1,1,350,2339,1753.391547,1,False,9999
2209,,,1,1,500,0,1883.977701,1,False,9999
2210,1.0,0.0,1,1,1267,10687,0.402581125,0,True,9999
2211,,,1,1,700,2339,20.88590629,1,False,9999
2212,1.0,0.0,1,1,1500,10164,0.217793282,0,False,9999
2213,,,1,1,234,7635,8.753554858,1,False,9999
2214,,,1,1,500,7635,3.861209783,1,False,9999
2215,2.0,0.0,1,1,50,27700,185.5565764,0,True,9999
2216,,,1,1,500,7506,20.05329866,0,False,9999
2217,,,1,1,1200,7506,53.08818186,1,False,9999
2218,1.0,0.0,1,1,100,10164,0.878583055,0,False,9999
2219,,,1,1,1200,10099,2.963751917,0,False,9999
2220,,,1,1,234,2339,3.304979462,1,False,9999
2221,,,1,1,500,2339,13.12547799,1,False,9999
2222,,,1,1,234,2339,567.5401325,1,False,9999
2223,,,1,1,350,2339,6.087583427,1,False,9999
2224,,,1,1,234,2339,73.83046221,0,False,9999
2225,,,1,1,233,2339,14.11229821,1,False,9999
2226,,,1,1,234,7635,3070.279626,1,False,9999
2227,,,1,1,350,2339,5.812131193,1,False,9999
2228,,,1,1,234,2339,1.312980113,1,False,9999
2229,,,1,1,234,2339,6715.976974,1,False,9999
2230,,,1,1,234,2339,27.77408203,1,False,9999
2231,,,1,1,234,2705,48.96084354,0,False,9999
2232,,,1,1,500,2339,21.6284453,1,False,9999
2233,,,1,1,499,2339,6.467241285,1,False,9999
2234,,,1,1,234,2705,0.752810803,1,False,9999
2235,1.0,0.0,1,0,200,3984,29.09862337,0,True,9999
2236,,,1,1,1000,10164,145.4454559,0,False,9999
2237,,,1,1,234,2705,91.91386267,1,False,9999
2238,,,1,1,500,2339,1.62155086,1,False,9999
2239,,,1,1,350,2705,75.49729601,1,False,9999
2240,,,1,1,500,27700,0.525134158,1,False,9999
2241,,,1,1,500,7506,0.080204385,1,False,9999
2242,1.0,0.0,1,1,1000,10687,0.838372255,0,True,9999
2243,,,1,1,234,2339,12751.55238,0,False,9999
2244,,,1,1,500,10099,3.917273268,0,False,9999
2245,1.0,0.0,1,1,250,10164,14.32529342,1,False,9999
2246,,,1,1,1000,27700,20.75108482,1,False,9999
2247,1.0,0.0,1,1,190,10164,90.1248484,1,False,9999
2248,,,1,1,234,2705,0.088275938,1,False,9999
2249,,,1,1,234,2705,3029.753852,0,False,9999
2250,1.0,0.0,1,1,250,10164,0.328217203,0,False,9999
2251,,,1,1,700,2339,1352.297177,0,False,9999
2252,,,1,1,350,2705,7556.484837,0,False,9999
2253,,,1,1,234,2339,1.09385293,1,False,9999
2254,,,1,1,234,2705,69.55819764,1,False,9999
2255,,,1,1,349,2705,26.31295615,0,False,9999
2256,1.0,0.0,1,1,1000,2915,1.870268042,0,True,9999
2257,1.0,0.0,1,1,21,10164,0.536153245,1,False,9999
2258,,,1,1,234,7635,5.305882212,1,False,9999
2259,,,1,1,234,2705,17.53216377,0,False,9999
2260,,,1,1,500,2339,1.931128467,1,False,9999
2261,,,1,1,234,2705,5.7655471,0,False,9999
2262,,,1,1,234,7506,15.37757898,0,False,9999
2263,,,1,1,350,2705,1.120328938,1,False,9999
2264,,,1,1,350,2339,62.25116821,0,False,9999
2265,,,1,1,234,2339,1006.009265,0,False,9999
2266,,,1,1,507,7506,2.94589512,0,False,9999
2267,,,1,1,234,2705,0.426540995,1,False,9999
2268,,,1,1,500,2339,428.8659558,1,False,9999
2269,,,1,1,234,2705,2213.689237,1,False,9999
2270,,,1,1,500,7506,1.550152487,1,False,9999
2271,,,1,1,100,14572,34.20063065,0,True,9999
2272,,,1,1,500,7506,0.880971832,0,False,9999
2273,,,1,1,350,2339,27.5058434,1,False,9999
2274,1.0,0.0,1,1,190,10164,57.41317015,1,False,9999
2275,2.0,0.0,1,1,500,29125,83.14438798,0,True,9999
2276,1.0,0.0,1,1,190,10164,17.51020904,1,False,9999
2277,2.0,0.0,1,1,500,29125,0.35022719,0,True,9999
2278,,,1,1,1200,2339,0.093744377,0,False,9999
2279,,,1,1,272,27700,156.6582169,0,False,9999
2280,,,1,1,350,7635,147.7777698,0,False,9999
2281,,,1,1,500,2339,7.320606102,0,False,9999
2282,1.0,0.0,1,1,250,10164,0.069655048,1,False,9999
2283,,,1,1,350,2339,28.88337776,0,False,9999
2284,,,1,1,273,27700,27.98952136,1,False,9999
2285,,,1,1,234,2339,25.09084973,0,False,9999
2286,,,1,1,350,2339,867.872655,1,False,9999
2287,1.0,0.0,1,1,600,10687,47.72598933,0,True,9999
2288,,,1,1,700,7506,1.70660208,1,False,9999
2289,,,1,1,1500,14572,0.07101251,0,True,9999
2290,1.0,0.0,1,1,60,10164,0.064495018,1,False,9999
2291,,,1,1,600,27700,0.925904327,1,False,9999
2292,1.0,0.0,1,1,51,10164,12.96169471,0,False,9999
2293,,,1,1,234,2705,3969.261724,0,False,9999
2294,,,1,1,500,2339,1.104467727,1,False,9999
2295,,,1,1,350,2339,11.19074787,0,False,9999
2296,1.0,0.0,1,1,300,10164,86.08357655,1,False,9999
2297,1.0,0.0,1,1,250,10164,3.180114445,0,False,9999
2298,1.0,0.0,1,1,1000,10687,46.7628498,0,True,9999
2299,,,1,1,234,2705,3.159609227,0,False,9999
2300,1.0,0.0,1,1,37,10164,3.897020818,1,False,9999
2301,,,1,1,234,2339,9.252245232,1,False,9999
2302,,,1,1,500,7635,0.599981673,1,False,9999
2303,,,1,1,499,10099,23.20451171,1,False,9999
2304,,,1,1,234,2705,14.79753318,0,False,9999
2305,1.0,0.0,1,1,100,2772,0.0,1,True,9999
2306,,,1,1,234,2705,26.9493342,0,False,9999
2307,,,1,1,500,10099,2.516684417,1,False,9999
2308,1.0,0.0,1,0,6000,10687,144.2053104,0,True,9999
2309,,,1,1,234,2339,4333.664733,1,False,9999
2310,1.0,0.0,1,1,1500,10164,39.75063615,1,False,9999
2311,,,1,1,100,27700,0.48700779,0,False,9999
2312,,,1,1,234,10099,0.752032125,0,False,9999
2313,,,1,1,350,7506,13.93859041,0,False,9999
2314,,,1,1,500,7506,29.23055064,0,False,9999
2315,,,1,1,255,9239,157.915991,1,False,9999
2316,1.0,0.0,1,0,500,2915,0.0,1,True,9999
2317,,,1,1,350,7635,0.356137635,1,False,9999
2318,,,1,1,234,2705,13.22390452,1,False,9999
2319,,,1,1,234,2339,13.84356954,0,False,9999
2320,,,1,1,234,2339,19.64719469,0,False,9999
2321,,,1,1,700,2705,1.342610927,0,False,9999
2322,,,1,1,234,2705,2043.951654,0,False,9999
2323,,,1,1,234,2339,0.901936517,0,False,9999
2324,1.0,0.0,1,1,250,10164,0.74700587,0,False,9999
2325,2.0,0.0,1,1,50,29125,181.5342384,0,True,9999
2326,,,1,1,234,7635,120.6938717,1,False,9999
2327,1.0,0.0,1,1,21,10164,0.06935209,1,False,9999
2328,,,1,1,234,10099,15.4654082,0,False,9999
2329,2.0,0.0,1,1,1000,29125,48.94874669,0,True,9999
2330,,,1,1,234,2339,0.7903802,0,False,9999
2331,,,1,1,350,7635,51.44987857,1,False,9999
2332,1.0,0.0,1,1,180,10164,4.508726597,1,False,9999
2333,1.0,0.0,1,1,300,10687,0.603618192,1,True,9999
2334,,,1,1,500,2339,341.1924596,1,False,9999
2335,,,1,1,234,2705,1977.900274,1,False,9999
2336,,,1,1,500,2339,4.476276902,1,False,9999
2337,1.0,0.0,1,1,100,10687,1.248028977,1,True,9999
2338,,,1,1,234,2339,16047.33356,0,False,9999
2339,,,1,1,500,2339,55.01788255,0,False,9999
2340,,,1,1,234,2339,514.4408909,0,False,9999
2341,1.0,0.0,1,0,285,10687,0.606534433,1,True,9999
2342,,,1,1,500,10099,3.917318513,0,False,9999
2343,,,1,1,234,2339,44.47921095,1,False,9999
2344,,,1,1,350,2339,90.06569219,1,False,9999
2345,,,1,1,500,2339,1.178048362,0,False,9999
2346,,,1,1,234,7635,6.471183198,0,False,9999
2347,,,1,1,234,2339,884.7638664,0,False,9999
2348,,,1,1,234,2339,0.524284808,0,False,9999
2349,,,1,1,261,1943,0.269773002,0,True,9999
2350,,,1,1,234,2339,614.8554116,0,False,9999
2351,,,1,1,234,2339,808.0171107,1,False,9999
2352,1.0,0.0,1,0,255,415,26.76417528,1,True,9999
2353,,,1,1,500,7635,6.869063923,0,False,9999
2354,,,1,1,500,7506,2140.392805,0,False,9999
2355,1.0,0.0,1,1,190,10164,6.539906247,1,False,9999
2356,,,1,1,500,2339,0.232771585,1,False,9999
2357,,,1,1,350,2339,17.90947604,1,False,9999
2358,1.0,0.0,1,1,190,10164,0.30620633,1,False,9999
2359,,,1,1,500,7635,93.58220191,1,False,9999
2360,,,1,1,349,7635,3.321114465,1,False,9999
2361,,,1,1,234,7635,8.044759142,0,False,9999
2362,1.0,0.0,1,1,240,10164,13.18913548,1,False,9999
2363,1.0,0.0,1,0,100,3984,1.95460863,0,True,9999
2364,,,1,1,247,1848,1.330632845,0,True,9999
2365,,,1,1,234,7635,31.99355328,0,False,9999
2366,,,1,1,234,2705,10.77190293,0,False,9999
2367,,,1,1,350,2705,37.08728595,0,False,9999
2368,,,1,1,500,2339,0.953866498,0,False,9999
2369,,,1,1,246,7506,0.745885645,1,False,9999
2370,,,1,1,233,2339,5.47829538,0,False,9999
2371,2.0,0.0,1,1,1000,29125,21.14399235,0,True,9999
2372,,,1,1,500,7506,6.258978802,1,False,9999
2373,1.0,0.0,1,1,1001,415,0.734178275,1,True,9999
2374,,,1,1,500,7635,3.221900583,1,False,9999
2375,,,1,1,500,14572,589.1667818,1,True,9999
2376,1.0,0.0,1,1,51,10164,27.41812125,0,False,9999
2377,,,1,1,700,2705,94.63044533,1,False,9999
2378,,,1,1,350,2339,465.7070221,0,False,9999
2379,1.0,0.0,1,1,200,10164,0.064173078,0,False,9999
2380,2.0,0.0,1,1,100,29125,20.55693124,1,True,9999
2381,,,1,1,350,2339,6.108660612,1,False,9999
2382,,,1,1,234,2705,48.41825766,0,False,9999
2383,,,1,1,500,10099,478.5141643,0,False,9999
2384,,,1,1,234,2339,3888.888683,0,False,9999
2385,,,1,1,234,2705,8.305714347,1,False,9999
2386,,,1,1,350,2339,3867.20757,1,False,9999
2387,,,1,1,234,2339,2129.140004,1,False,9999
2388,,,1,1,500,7635,2.483672843,1,False,9999
2389,,,1,1,234,2705,0.998360272,1,False,9999
2390,,,1,1,500,2339,8.469444408,1,False,9999
2391,1.0,0.0,1,1,300,10164,6.372683587,1,False,9999
2392,1.0,0.0,1,1,51,10164,37.91799549,0,False,9999
2393,1.0,0.0,1,1,300,10164,0.393395728,0,False,9999
2394,,,1,1,500,13859,24.63772262,0,True,9999
2395,,,1,1,500,7635,27.83209049,1,False,9999
2396,,,1,1,2000,14572,19.43505711,1,True,9999
2397,,,1,1,500,2705,1377.345954,1,False,9999
2398,,,1,1,234,10099,5.530118828,1,False,9999
2399,,,1,1,500,27700,37.12845436,1,False,9999
2400,1.0,0.0,1,1,80,10164,37.4588657,1,False,9999
2401,,,1,1,349,2339,30.19356791,1,False,9999
2402,1.0,0.0,1,1,200,10164,26.79951777,0,False,9999
2403,,,1,1,500,2339,15829.44744,1,False,9999
2404,1.0,0.0,1,1,51,10164,7.788284888,1,False,9999
2405,,,1,1,700,10099,0.571054193,1,False,9999
2406,,,1,1,700,7635,3.366209572,0,False,9999
2407,,,1,1,200,27700,0.986783365,1,False,9999
2408,,,1,1,499,2339,5.853011312,1,False,9999
2409,2.0,0.0,1,1,1000,29125,55.0901785,0,True,9999
2410,,,0,1,2000,27700,15.36750557,1,False,9999
2411,,,1,1,234,2705,7.042672862,1,False,9999
2412,,,1,1,500,2339,10.72642089,1,False,9999
2413,,,1,1,234,2705,301.9483139,1,False,9999
2414,,,1,1,267,27700,35.48709371,0,False,9999
2415,,,1,1,234,2705,1992.674114,1,False,9999
2416,,,1,1,1200,7506,4.816344727,1,False,9999
2417,,,1,1,500,2339,23.7874581,0,False,9999
2418,,,1,1,234,2339,57.4555414,1,False,9999
2419,,,1,1,499,2339,17.40585194,1,False,9999
2420,,,1,1,500,2339,1.273349838,0,False,9999
2421,1.0,0.0,1,0,6000,10687,0.035796538,0,True,9999
2422,1.0,0.0,1,1,250,10164,0.657335353,1,False,9999
2423,,,1,1,5000,13859,13.25324714,1,True,9999
2424,,,1,1,500,10099,1.940749937,0,False,9999
2425,,,1,1,234,2339,14.32030812,0,False,9999
2426,2.0,0.0,1,1,500,29125,5.046348822,0,True,9999
2427,,,1,1,500,7506,0.652265932,0,False,9999
2428,1.0,0.0,1,1,210,10164,2.6756217,1,False,9999
2429,,,1,1,350,7635,5.519195652,0,False,9999
2430,,,1,1,350,2705,1.509532138,1,False,9999
2431,,,1,1,350,7635,65.73000079,0,False,9999
2432,,,1,1,234,2705,9.514507998,0,False,9999
2433,1.0,0.0,1,1,200,10164,172.3888002,1,False,9999
2434,,,1,1,3000,14572,46.58868916,1,True,9999
2435,,,1,1,234,10099,4.180658973,0,False,9999
2436,1.0,0.0,1,1,120,10164,0.500879563,0,False,9999
2437,1.0,0.0,1,1,50,10687,160.6326955,1,True,9999
2438,,,1,1,234,2705,146.3648051,1,False,9999
2439,,,1,1,1000,1848,0.074473963,1,False,9999
2440,1.0,0.0,1,1,999,10687,2.463384893,1,True,9999
2441,1.0,0.0,1,1,250,10164,27.98977155,0,False,9999
2442,,,1,1,234,2339,9406.549082,0,False,9999
2443,,,1,1,500,2339,764.7558746,0,False,9999
2444,,,1,1,1500,14572,0.057674058,1,True,9999
2445,1.0,0.0,1,1,15,10164,0.66050482,0,False,9999
2446,,,1,1,5000,14572,13.22930519,0,True,9999
2447,,,1,1,234,7635,0.0,1,False,9999
2448,0.0,1.0,1,1,1100,9714,17.05314971,0,True,9999
2449,,,1,1,500,7506,1206.930086,0,False,9999
2450,,,1,1,1200,2705,7.697886177,1,False,9999
2451,,,1,1,350,2339,0.743698078,1,False,9999
2452,,,1,1,350,7506,1.152789508,0,False,9999
2453,,,1,1,500,7635,0.10939474,1,False,9999
2454,,,1,1,500,2339,2904.212653,1,False,9999
2455,,,1,1,234,10099,0.708023547,0,False,9999
2456,1.0,0.0,1,0,1000,10687,2.00090107,0,True,9999
2457,1.0,0.0,1,1,170,10164,8.66675503,0,False,9999
2458,1.0,0.0,1,1,1500,10164,0.312938348,1,False,9999
2459,1.0,0.0,1,1,600,10687,82.33398449,0,True,9999
2460,,,1,1,273,27700,243.6816415,0,False,9999
2461,,,1,1,500,2705,5.015042728,0,False,9999
2462,,,1,1,350,2339,10677.30017,0,False,9999
2463,,,1,1,234,2339,4.667384867,1,False,9999
2464,,,1,1,500,7635,17.83991504,1,False,9999
2465,1.0,0.0,1,1,51,10164,11.37280501,0,False,9999
2466,,,1,1,1500,14572,11.19987396,1,True,9999
2467,,,1,1,350,2705,16.11421294,0,False,9999
2468,1.0,0.0,1,1,100,2915,0.615022983,0,True,9999
2469,1.0,0.0,0,1,1999,10687,0.06449632,1,True,9999
2470,,,1,1,234,2705,1064.863349,0,False,9999
2471,1.0,1.0,0,1,500,9239,10.35360708,0,False,9999
2472,,,1,1,500,2339,275.8230557,0,False,9999
2473,,,1,1,234,2705,10.25631082,1,False,9999
2474,1.0,0.0,1,1,50,10687,2.70920482,1,True,9999
2475,,,1,1,234,2705,1523.578386,0,False,9999
2476,,,1,1,350,7635,0.416878337,0,False,9999
2477,,,1,1,234,2339,2873.647817,1,False,9999
2478,,,1,1,500,0,16.26007155,0,False,9999
2479,,,1,1,234,2339,6978.977492,0,False,9999
2480,1.0,0.0,1,1,90,10164,41.54611928,0,False,9999
2481,,,1,1,234,2705,1261.945443,1,False,9999
2482,2.0,0.0,1,1,1000,29125,111.664799,1,True,9999
2483,1.0,0.0,1,1,150,10164,6.145340152,0,False,9999
2484,,,1,1,234,2339,940.1491424,1,False,9999
2485,,,1,1,1200,7506,0.826120883,0,False,9999
2486,,,1,1,234,2339,349.306291,1,False,9999
2487,,,1,1,234,7635,3.181280055,0,False,9999
2488,,,1,1,500,2705,1.020787612,1,False,9999
2489,,,1,1,234,2339,1281.663422,1,False,9999
2490,1.0,0.0,1,1,50,10687,2.410510138,0,True,9999
2491,2.0,0.0,1,1,50,29125,0.723511797,0,True,9999
2492,,,0,1,1000,27700,9.070191595,0,False,9999
2493,,,1,1,234,2705,620.0919773,0,False,9999
2494,,,1,1,500,7635,16.8431035,1,False,9999
2495,,,1,1,234,2339,5788.370696,0,False,9999
2496,1.0,0.0,1,1,190,10164,33.91987783,1,False,9999
2497,1.0,0.0,1,1,39,10164,2.966584605,1,False,9999
2498,,,1,1,234,2339,58.9851079,1,False,9999
2499,,,1,1,3000,14572,20.54857171,0,True,9999
2500,,,1,1,350,2339,11.52992512,0,False,9999
2501,,,1,1,500,2339,21.22712705,0,False,9999
2502,,,1,1,350,10099,64.34832417,0,False,9999
2503,1.0,0.0,1,1,200,10164,14.16936039,1,False,9999
2504,1.0,0.0,1,1,90,10164,7.803822933,1,False,9999
2505,,,1,1,234,2705,492.5527649,1,False,9999
2506,,,1,1,700,2705,1.628054567,0,False,9999
2507,,,1,1,233,2339,31.66776781,1,False,9999
2508,,,1,1,234,2705,0.120869618,0,False,9999
2509,,,1,1,234,7635,25.64744266,0,False,9999
2510,,,1,1,234,7506,5.537767052,0,False,9999
2511,,,1,1,500,7635,1.084434067,1,False,9999
2512,1.0,0.0,1,0,2000,10687,1.274657632,0,True,9999
